NLOT,IP,0.0001460019
SIM,SPIV,9.9201078040085e-05
LRN,PAG,0.211705819
SSp-ll,MDRNd,0.0006526773
GU,LH,0.0001229673
ECT,MRN,0.0685755894
SNr,GPi,0.0852966744
ACB,TT,0.0719091596
AN,SPIV,0.0001500761
SSp-n,AIp,0.0305290812
GRN,NLOT,3.86275755964273e-05
LPO,LSv,0.0409698548
DG,FL,4.41130698553205e-05
DR,FN,1.05271636620132e-05
MEA,GRN,0.0034308037
PGRNd,SUBv,0.0006014374
SUV,NI,0.0527117082
DN,LGv,0.0007645221
LAV,SPFm,0.0003178783
VCO,PRNr,0.1577569235
NLOT,ILA,0.0777796655
VISp,ORBvl,0.0195935394
MEA,CLI,0.000233667
EPv,IMD,0.0075284095
PH,ENTl,0.129856773
AV,ARH,8.09544717341051e-05
PAG,RM,0.0011451712
VISp,PMd,0.0001985508
PRNc,LH,0.0010219484
VISam,AMv,0.014795716
TR,FS,0.0483228448
DG,PRM,0.0002040976
LPO,PRP,9.74396542572693e-05
XII,COAp,0.0028886014
PYR,MM,1.24008068779639e-05
ACAd,LSr,0.0640191222
AD,PAG,0.017359553
MRN,AHN,0.0010609412
XII,PRM,0.0006563341
RSPagl,DMH,0.0282278327
VPL,CS,0.0048563802
APN,SPFp,0.0457737285
DCO,SNc,0.0001798491
DMH,PRNr,0.1047171784
SPIV,DN,0.0005039993
AON,PRM,0.000407144
PFL,NDB,0.0010628264
SOC,SPFm,0.0084748829
GU,EPd,0.0235476749
RR,ARH,0.008206743
MS,PVT,0.0047874942
PSV,TT,0.0009496604
PRM,PVp,0.0005741201
SI,PARN,0.0081624306
PF,SNc,0.0581394376
NOT,SSp-n,0.0003046027
RSPv,SIM,0.001690529
RSPv,PP,0.0054534218
MA,LHA,0.4136520816
SSp-bfd,PH,0.0020029162
ARH,AHN,1.8332464946
PA,VMH,2.4993064109
LH,VM,0.125416879
COAp,CA1,0.0388426916
XII,PSV,0.0395987383
AUDv,AMB,4.0567539217706e-05
TRS,PRE,0.0178419281
NTS,PAG,0.0952945089
GU,SSs,0.1590059058
PIR,PERI,0.1955159186
PF,MD,0.0455659419
MGd,PAG,0.8374418253
FN,SMT,0.0050088338
LGd,SMT,0.0071272838
PB,DG,0.0020652545
MPN,SPA,0.007859717
PRM,TRN,7.94688168570055e-06
ECT,RH,0.0034817476
RSPv,AV,0.2063758653
SNc,GU,0.00642493
PGRNd,VCO,0.0165723929
PERI,LPO,0.0464388439
AMd,ORBvl,0.2395796584
PCG,LP,0.0245656161
SCs,PT,0.0002525811
CA2,VCO,0.0016404868
CLI,FRP,0.0068890829
DCO,PGRNd,0.0504235551
CP,PP,0.0006757797
VISal,COAa,0.0004105287
CS,LGv,9.18236599435119e-05
PL,MD,0.3045795529
MM,AIp,0.0282762875
SSp-ll,IO,0.0180830473
SSp-ul,SF,2.21097097144242e-05
DP,VISC,0.0018452146
ACAd,PCG,0.0515876235
VISl,RSPagl,0.3410711276
GPi,VCO,0.0008791906
LRN,LSv,0.0019469561
ACAd,CS,0.1237817598
PT,DG,0.1892985373
CUN,SSp-ul,0.0062090145
PAG,DMH,0.0314085509
SOC,PARN,1.7226999518
VISpl,RSPv,0.1738097001
VM,VM,0.0144112732
PERI,ICd,0.0462730214
CUL,ECT,0.0003824523
VISal,NLOT,0.0003542087
SSp-tr,SMT,0.0108809361
SPFp,PRNc,0.3303075179
NTS,IRN,1.5738025264
ICe,PAG,0.9661839182
ORBl,SPFp,0.0073126201
CA1,LGv,0.0079108455
ACAv,NI,0.0027730144
RM,NOD,0.0003880736
RR,LSr,0.0376361168
NLL,VISpl,0.0001682233
MH,CLI,0.1314335855
MA,AMd,0.0500904943
PAG,MD,0.0134392124
IP,IRN,0.3679294864
AN,RR,1.23455428314547e-06
DMH,PT,0.0209471144
VISp,PAR,0.0028970365
VCO,AUDv,0.0008007669
PT,DCO,0.0005102676
NOD,VISC,0.0002738223
PGRNl,MH,0.0004927695
ACAd,SSp-bfd,0.0233049891
RR,RM,0.0039310392
LP,VISp,0.1041181227
PFL,ICd,7.58976575845895e-05
IPN,AIp,0.016990778
RM,ORBl,0.0004134503
RCH,PP,0.058562473
ACB,CL,0.0009394034
AUDd,PERI,0.0414500601
POST,BST,0.0456014914
CS,NLOT,0.0017312526
ORBvl,PRNr,0.0178717321
APN,LHA,0.019076765
SCs,POL,0.0124184981
SIM,VISpm,0.000300988
AIp,MRN,0.2278435214
PPN,PG,6.9895e-05
SIM,PA,1.87936328099651e-06
AD,DCO,0.0002951079
AIp,VTA,0.0243187562
PRM,LRN,7.46236597839738e-05
SPIV,MDRNv,0.0167567938
IP,TT,0.0007229987
LAV,CL,0.0119184268
ICc,ACAd,4.13201774978839e-05
TU,IP,1.9117e-05
AIp,LAV,0.0004704118
AN,CLI,5.79914556249705e-05
MOs,NLL,0.0006382205
VCO,SPFm,0.0013999913
DN,VISp,0.0001499795
CENT,MV,0.0025891668
PB,NTS,0.0104473681
CLI,NTS,0.0082756357
MH,MM,0.0639755247
AUDv,RR,0.0380405999
RE,IA,0.0082036865
MPN,NOD,2.69883074482976e-05
IP,COAa,0.0002219106
ILA,RR,0.0159839209
AN,LSr,0.0001558745
SCm,NLL,0.0070218178
PRM,DG,0.0044063595
MOp,PF,0.0863688116
ACAd,POL,0.0236769231
SSp-tr,MPT,0.0014739967
PPN,TT,0.0067270829
OT,LSr,0.0409411216
NOD,NDB,0.0075790943
PO,NLOT,0.0008619092
PYR,ORBl,1.0179e-05
TU,PT,0.0035518388
SPIV,ORBvl,0.0005069318
MARN,GPi,0.0003789677
SI,STN,0.0030097347
PGRNl,TR,1.28135959663635e-05
RR,AIv,0.0225544791
PL,BST,0.1570054346
STN,LAV,0.0086038014
AUDp,POST,0.0049970536
LGd,AMv,0.0080779178
FS,PERI,0.0343758278
SPIV,CP,0.0031827817
SUV,OT,0.0013391604
LD,EPv,0.0006701498
RM,POL,0.0274285278
PG,BMA,0.003789738
VISpm,PGRNl,0.0280709782
MS,ILA,0.0038578288
MGd,NPC,0.0230655771
LRN,SSp-ll,0.0001473429
CLI,ORBvl,0.2145542898
LGd,MRN,1.2631929048
IP,LHA,0.0056581585
VISpm,DMH,0.0108267986
AON,SUBd,0.0008283643
SSp-bfd,SPVC,0.0015856317
AUDd,EPd,0.0088796299
SPFm,VISpm,0.0063189899
ORBm,ENTl,0.1312227949
PFL,AUDd,0.0001608927
SSs,PSV,0.0028729423
ECT,NOT,0.0006503141
MOB,PFL,0.0007735687
SPVO,SPVO,0.0913233642
XII,MGm,5.01880803346307e-05
MD,AV,0.0103100286
FN,MDRNd,0.0038808752
AIp,PL,0.0659905521
SSp-tr,NOT,0.0094156851
DR,FRP,1.6362812650722e-05
SSp-ll,RE,0.0059320759
AUDd,LPO,0.0001800513
AN,PIR,0.0011820742
LHA,RR,0.0302304576
NDB,CLA,0.0414814393
GPi,LHA,1.1933546631
DMH,PIR,0.2121291583
CEA,VISpm,0.0005184849
MARN,SUV,0.0079433849
PB,AIp,0.0015603793
PRP,LHA,0.0012320333
ICe,SPFm,0.015187723
MPO,DMH,0.1195703332
PG,IP,0.1529395574
RT,PVT,0.0151543129
SUBd,TR,0.0660775908
VPL,PAA,4.12134560027606e-06
MOs,OT,0.0111950925
MD,ILA,0.4807256747
PRM,SF,1.44348657050264e-05
AUDv,LH,0.0035328261
SSp-bfd,AMB,0.0002700978
DN,GU,0.0008523221
PG,CEA,0.003585879
LP,MOB,0.0084187237
MS,LPO,0.0299603432
SCm,NTS,0.0004360442
POST,PIR,0.0007759444
DR,MOs,0.000329811
MS,MEPO,0.0075007769
ICe,PVT,0.0046174737
ACAd,VISp,0.7007770286
AMB,AAA,0.0036299506
RCH,PVp,0.0612582426
MV,GRN,0.1838987757
RCH,ICd,0.0093777413
VM,RM,0.0015739388
PRNc,PRP,0.0190234047
PAG,PMd,0.0012697235
PRNc,RN,0.0164217201
NTS,SOC,0.029310553
PAG,LD,0.0109547077
IP,GU,0.001711509
SUBv,RCH,0.0258888423
RSPd,RH,0.0042513098
VISam,IMD,0.0016949442
RM,ICc,0.007835618
BMA,RE,0.0018640422
SSp-bfd,PRNc,0.0159762467
TT,VMH,0.0033850891
ORBl,APN,0.0024738386
MRN,VPL,0.0005657826
FN,EPv,0.0001949272
STN,AMv,0.012167684
FN,SI,0.0076805177
IA,RSPv,0.0154633128
MEA,NOT,0.0001157092
PPN,RR,0.2168548121
GU,GU,0.0886205112
DN,PRM,0.0647953345
SSp-tr,IO,0.0017287431
SBPV,SPVI,0.0010614293
AV,SUBv,0.064546712
SNr,RT,0.0027725548
LRN,LH,0.0019457648
OT,NDB,0.1609734468
ACB,OT,0.0271011862
PAA,LH,0.0015084008
SSp-bfd,PPN,0.0033001033
ECT,BLA,0.0339766708
ECT,MGm,0.0182902199
MH,EPd,0.1888914375
VISp,PRM,3.7289e-05
CUN,AHN,0.123879797
NOT,VISC,0.0118892745
GU,FS,0.0351897148
PERI,RM,2.6015745014041e-05
RT,SIM,2.76619182438507e-05
FN,PARN,0.1321265202
SPIV,SPVO,0.0806718141
AN,MA,7.1559261718504e-06
TU,NLOT,0.0234833976
AIp,TR,0.114133995
MOp,SMT,0.0023614881
PARN,CL,0.0007475803
MS,TU,0.01115701
SBPV,AD,0.0060489009
PSV,CENT,0.0315020803
NLOT,DP,0.0205656764
ORBl,SSp-bfd,0.171206735
ACAd,LA,0.0012270773
FS,SSp-ul,0.0061770405
DR,ORBl,0.0008355467
NDB,SPA,0.0001055281
RN,PRNr,0.6006853523
SUV,MV,0.4232858288
GU,MEA,0.0052522028
STN,AUDv,0.0394802552
AUDv,BST,0.0395307335
APN,DCO,0.0002155924
DMH,RCH,0.0293215757
CL,RT,0.0344885388
SSp-ll,EPd,0.0047612626
RE,POST,0.0609244437
PRM,IA,2.69283633505931e-05
RM,POST,0.0103675158
POST,SUBv,0.0949080239
TEa,VISC,0.1176132428
TRS,ACAd,0.013166564
